OBJECTID,REFNUM,SignificantName,OtherName,Location,StreetIndex,County,Architect,Builder,BeginYear,EndYear,SurveyType,SurveyDate,PIN,GlobalID,x,y,Reference Number,Url_img,Item ID,URL
63222,210925,Building at 5418 Wayne Ave., ,5418 Wayne Ave.,Wayne,Cook, , ,1907,1907,National Register Application,5/1/98,,982183bc-183f-4c51-9829-525512782da9,-9758695.748,5158055.694300004,,,,
63224,210927,Building at 5422 Wayne Ave., ,5422 Wayne Ave.,Wayne,Cook, , ,1909,1909,National Register Application,5/1/98,,e45e7fce-d00d-43b1-91ab-ac04ecb0b37a,-9758695.953,5158066.016,,,,
63226,210929,Building at 5424 Wayne Ave., ,5424 Wayne Ave.,Wayne,Cook, , ,1921,1921,National Register Application,5/1/98,,b855dc2c-e2ef-49b5-9797-77a2cdf9c840,-9758695.837,5158071.792299998,,,,
63229,210932,Building at 5431 Wayne Ave., ,5431 Wayne Ave.,Wayne,Cook, , ,1908,1908,National Register Application,5/1/98,,898c1ade-186e-4d31-9ecd-f104d0dec765,-9758695.932,5158087.479599994,,,,
63230,210933,Building at 5433 Wayne Ave., ,5433 Wayne Ave.,Wayne,Cook, , ,1908,1908,National Register Application,5/1/98,,95b0549a-a5b1-4294-9042-f85a73bc4690,-9758695.816,5158093.255699999,,,,
63231,210934,Building at 5434 Wayne Ave., ,5434 Wayne Ave.,Wayne,Cook, , ,1910,1910,National Register Application,5/1/98,,01709f6b-9be5-4417-820b-76c0fb4eaaa6,-9758695.708,5158098.617799996,,,,
63232,210935,Building at 5437 Wayne Ave., ,5437 Wayne Ave.,Wayne,Cook, , ,1908,1908,National Register Application,5/1/98,,0ccf5228-393e-4767-81d5-232e14b6ceb2,-9758696.019,5158103.577500001,,,,
63233,210936,Building at 5438 Wayne Ave., ,5438 Wayne Ave.,Wayne,Cook, , ,1902,1902,National Register Application,5/1/98,,3a663699-b927-4327-a694-439286a6462d,-9758695.903,5158109.353600003,,,,
63234,210937,Building at 5441 Wayne Ave.,,5441 Wayne Ave.,Wayne,Cook, , ,1906,1906,National Register Application,5/1/98,,7cc709e6-7471-486c-b283-b72e9d137439,-9758695.803,5158114.305099999,,,,
63235,210938,Building at 5442 Wayne Ave., ,5442 Wayne Ave.,Wayne,Cook, , ,1901,1901,National Register Application,5/1/98,,73a758ac-0b79-4434-8c5d-39c4f108de5e,-9758695.687,5158120.081200001,,,,
63236,210939,Building at 5443 Wayne Ave., ,5443 Wayne Ave.,Wayne,Cook, , ,1906,1906,National Register Application,5/1/98,,a8e401bf-6f2f-48f3-b71e-70f424eb8951,-9758695.687,5158120.081200001,,,,
63240,210943,Building at 5452 Wayne Ave., ,5452 Wayne Ave.,Wayne,Cook, , ,1899,1899,National Register Application,5/1/98,,e07ddc0e-d64b-4d5a-8052-859e2a26d83c,-9758695.968,5158146.915,,,,
63410,210614,Building at 533 W. Diversey, ,533 W. Diversey,"Diversey, W",Cook, , ,,,National Register Application,Jul-69,,39088841-11e8-428b-acd2-a90c9636bc82,-9756349.627,5150937.9355000025,,,,
63411,210616,Building at 1048 W. Oakdale, ,1048 W. Oakdale,"Oakdale, W",Cook, , ,,,National Register Application,Jul-69,,4715c60d-9bbe-4864-9a1d-68c1a77ccf60,-9757747.383,5151313.811300002,,,,
63412,210618,Building at 610 W. Briar, ,610 W. Briar,"Briar, W",Cook, , ,,,National Register Application,Jul-69,,00a5277d-f0ba-458c-93e5-209d251c136a,-9756587.68,5151881.200199996,,,,
63413,210620,Building at 1117 W. Wellington, ,1117 W. Wellington,"Wellington, W",Cook, , ,,,National Register Application,Jul-69,,f38b2228-22bc-4dbc-91f8-6684532f3fa8,-9757935.759,5151447.989299997,,,,
63414,210622,Building at 513 W. Wellington, ,513 W. Wellington,"Wellington, W",Cook, , ,,,National Register Application,Jul-69,,6080edab-157b-43d8-b9d9-138cde4a419d,-9756305.487,5151490.975199996,,,,
63415,210623,Building at 847 W. Wellington, ,847 W. Wellington,"Wellington, W",Cook, , ,,,National Register Application,Jul-69,,088b6307-49cd-4155-9c9b-e489a484d610,-9757208.103,5151462.022400001,,,,
63416,210624,Building at 506 W. Oakdale, ,506 W. Oakdale,"Oakdale, W",Cook, , ,,,National Register Application,Jul-69,,f0dfc3b7-cb23-420c-ab54-c13666178dbb,-9756288.08,5151356.974699994,,,,
63417,210625,Building at 506 W. Diversey, ,506 W. Diversey,"Diversey, W",Cook, , ,,,National Register Application,Jul-69,,1602131b-491c-4fde-be96-974497f72412,-9756259.638,5150937.739399998,,,,
63418,210626,Building at 824 W. Oakdale, ,824 W. Oakdale,"Oakdale, W",Cook, , ,,,National Register Application,Jul-69,,6901fc10-483f-4bfd-ab69-11f5dfc0b9f6,-9757129.119,5151324.290599999,,,,
63419,210637,Lakeview Apartments, ,739 Belmont,Belmont,Cook,"Doerr, Lindquist & Doerr", ,,,National Register Application,Mar-82,,0714dba2-eea7-42b8-9f0e-2a765604034f,-9756926.057,5152015.177599993,,,,
63422,211135,Haskell & Barker Building,"Haskell Building, Schlesinger & Mayo Co.",18-20 S. Wabash Ave,"Wabash, S",Cook,Wheelock & Thomas, ,1875,1875,National Register Application,1998,,0ac91a1f-262b-441c-9719-e5d47e787ed6,-9754429.183,5139657.2273999965,,,,
63423,211160,Heyworth Building, ,19-37 East Madison Street/2-8 S. Wabash Avenue,"Madison, E",Cook,"Burnham, D. H., & Co.", ,1904,1904,National Register Application,1998,,1d125385-10e7-4bfd-9ac5-ea4d4042aaf4,-9754424.013,5139449.473600002,,,,
63424,211032,Chicago Norske Club, ,2350 N. Kedzie Blvd.,"Kedzie, N",Cook,Giaver & Dinkelburg, ,1916,1916,National Register Application,Jul-85,,2edb07a0-82a0-4b58-a009-4d3334de63d2,-9763522.351,5149595.739699993,,,,
63426,210945,Building at 5455 Wayne Ave., ,5455 Wayne Ave.,Wayne,Cook,"Hale, Perley", ,1910,1910,National Register Application,5/1/98,,725f7f28-d91b-49bf-826b-4405fccaddaa,-9758695.869,5158151.866599995,,,,
63428,210975,Building at 5244 Lakewood Ave., ,5244 Lakewood Ave.,Lakewood,Cook, , ,1958,1958,National Register Application,5/1/98,,737d629e-a19d-493f-8c61-73435f2e1b6f,-9758562.106,5157586.181900004,,,,
63431,210981,Building at 2535 W. Logan Blvd., ,2535 W. Logan Blvd.,"Logan, W",Cook, , ,1891,1896,National Register Application,Jul-85,,a8922111-6dae-4e7f-b6c9-5fdd438266c7,-9761784.343,5150219.79,,,,
63432,210983,Building at 2549 W. Logan Blvd., ,2549 W. Logan Blvd.,"Logan, W",Cook, , ,1888,1888,National Register Application,Jul-85,,c9221127-b9e6-4d0e-8875-269e8fa5ceb4,-9761811.879,5150219.515799998,,,,
63433,210984,Building at 2553 W. Logan Blvd., ,2553 W. Logan Blvd.,"Logan, W",Cook, , ,1885,1885,National Register Application,Jul-85,,783a9cde-adf5-4932-8375-1902335ebce2,-9761820.094,5150219.679799995,,,,
63434,210986,Building at 2601 W. Logan Blvd., ,2601 W. Logan Blvd.,"Logan, W",Cook,"Gatterdam, Frederick E.", ,1915,1915,National Register Application,Jul-85,,0b7bc4ae-2c1d-4b42-8890-0b81c5cf7331,-9761914.192,5150219.496200001,,,,
63435,210988,Building at 2656 W. Logan Blvd., ,2656 W. Logan Blvd.,"Logan, W",Cook, , ,1885,1885,National Register Application,Jul-85,,c181d88a-5514-4ed0-89cf-e03ef6ca2826,-9762092.361,5150310.486199997,,,,
63436,210990,Building at 2711 W. Logan Blvd., ,2711 W. Logan Blvd.,"Logan, W",Cook,"Allison, Lyman J.", ,1906,1906,National Register Application,Jul-85,,17734abb-1fec-40fe-b865-f1ea6e7683e4,-9762224.699,5150205.0693000015,,,,
63437,210991,Building at 2712 W. Logan Blvd., ,2712 W. Logan Blvd.,"Logan, W",Cook,Rissman & Hirschfeld, ,1928,1928,National Register Application,Jul-85,,5f371b86-6a00-4cd0-9f15-1c98ed1488b7,-9762233.299,5150310.409399998,,,,
63438,210992,Building at 2715 W.Logan Blvd., ,2715 W. Logan Blvd.,"Logan, W",Cook,Burtar & Gassmann, ,1905,1905,National Register Application,Jul-85,,458213e5-ecd3-4b0c-9c60-eee03f3ef8eb,-9762241.95,5150205.413199997,,,,
63439,210993,Building at 2719 W. Logan Blvd., ,2719 W. Logan Blvd.,"Logan, W",Cook,"Gauger, William", ,1912,1912,National Register Application,Jul-85,,46998f7a-c797-4cf3-a702-cade475aa94f,-9762259.209,5150205.344999999,,,,
63440,210994,Building at 2734 W. Logan Blvd., ,2734 W. Logan Bvld.,"Logan, W",Cook, , ,1906,1906,National Register Application,Jul-85,,807646fe-e610-4438-a654-3a6748bcbac0,-9762318.772,5150310.05,,,,
63441,210995,Building at 2735 W. Logan Blvd., ,2735 W. Logan Blvd.,"Logan, W",Cook, , ,1894,1894,National Register Application,Jul-85,,57b7f0ee-a032-43c5-b1ea-1f611d7842e9,-9762318.789,5150205.293899996,,,,
63442,210996,Building at 2741 W. Logan Blvd.,,2741 W. Logan Blvd.,"Logan, W",Cook,Burtar & Gassmann, ,1905,1905,National Register Application,Jul-85,,80628aaa-5a04-4439-8788-65e081b3887b,-9762330.708,5150205.119,,,,
63443,210997,Building at 2819 W. Logan Blvd., ,2819 W. Logan Blvd.,"Logan, W",Cook,"Ahlschlager, John", ,1907,1907,National Register Application,Jul-85,,dac7adb7-d470-4106-9539-102eba1b711d,-9762526.288,5150205.302499998,,,,
63444,211001,"Building at 2843,2845,2849 W. Logan Blvd.", ,"2843,2845,2849,W. Logan Blvd.","Logan, W",Cook, , ,1901,1901,National Register Application,Jul-85,,45d0bebd-687f-4cb9-af4f-d08b4612e790,-9762613.395,5150205.385399994,,,,
63445,211004,Building at 2939 W. Logan Blvd., ,2939 W. Logan Blvd.,"Logan, W",Cook,"Neebe, John K.", ,1909,1909,National Register Application,Jul-85,,298dd409-272a-4b0c-8549-58baf71b91d5,-9762861.162,5150205.3637000015,,,,
63446,211006,Building at 2943 W. Logan Blvd., ,2943 W. Logan Blvd.,"Logan, W",Cook,"Benson, Edward", ,1909,1909,National Register Application,Jul-85,,c12236a2-e027-4f7c-ab8d-d3de2e768e3b,-9762868.975,5150205.104999995,,,,
63447,211007,Building at 2954 W. Logan Blvd., ,2954 W. Logan Blvd.,"Logan, W",Cook,"La Belle, Edward C.", ,1906,1906,National Register Application,Jul-85,,79a9d37b-a2d2-4de7-82ea-cdc7fa04dfa3,-9762892.65,5150296.308799997,,,,
63448,211008,Building at 2959 W. Logan Blvd., ,2959 W. Logan Blvd.,"Logan, W",Cook,"Gaul, Hermann J.", ,1909,1909,National Register Application,Jul-85,,8aac1586-011e-4492-9ff4-31739e5ddee8,-9762900.197,5150205.313100001,,,,
63449,211009,Building at 3000 W. Logan Blvd., ,3000 W. Logan Blvd,"Logan, W",Cook,"Rohm, Jean B., & Sons", ,1922,1922,National Register Application,Jul-85,,33582d9a-f4ba-4ff2-8194-29703a7e8f68,-9762983.052,5150296.043499999,,,,
63450,211011,Building at 3016 W. Logan Blvd., ,3016 W. Logan Blvd.,"Logan, W",Cook, , ,1908,1908,National Register Application,Jul-85,,afcecd4e-f1d6-4ba8-bf71-d47b8e264278,-9763057.831,5150296.289899998,,,,
63451,211012,Building at 3024 W. Logan Blvd., ,3024 W. Logan Blvd.,"Logan, W",Cook,"Ahlschlager, John", ,1908,1908,National Register Application,Jul-85,,a50ee14a-1350-482a-86aa-1d75da50dd2b,-9763095.224,5150296.207699996,,,,
63452,211013,Building at 3040 W. Logan Blvd., ,3040 W. Logan Blvd.,"Logan, W",Cook,Worthmann & Steinbach, ,1906,1906,National Register Application,Jul-85,,581333b3-4fb5-486c-a359-e1e94e51fdd3,-9763142.933,5150293.855300002,,,,
63453,211015,Building at 3046 W. Logan Blvd., ,3046 W. Logan Blvd.,"Logan, W",Cook,"Rohm, Jean B.", ,1906,1906,National Register Application,Jul-85,,fcd2b773-b86e-481b-994b-f6fa4a0b04f0,-9763154.877,5150292.441799996,,,,
63454,211017,Building at 3055 W. Logan Blvd., ,3055 W. Logan Blvd.,"Logan, W",Cook, , ,1901,1901,National Register Application,Jul-85,,2b8ee4f7-2e0d-4ee4-8c87-8236aaee17e7,-9763055.156,5150202.616400002,,,,
63455,211018,Building at 3104 W. Logan Blvd., ,3104 W. Logan Blvd.,"Logan, W",Cook,"Neebe, John K.", ,1908,1908,National Register Application,Jul-85,,dd34459d-bef2-4094-b78d-72371835cf2b,-9763281.69,5150279.285599996,,,,
63456,211020,Building at 3134 W. Logan Blvd., ,3134 W. Logan Blvd.,"Logan, W",Cook,"Schulze, William", ,1907,1907,National Register Application,Jul-85,,0b24f01b-9592-4427-ac17-677cf1ad07cc,-9763410.328,5150298.745,,,,
63457,211027,Building at 2444 N. Kedzie Blvd., ,2444 N. Kedzie Blvd.,"Kedzie, N",Cook, , ,1908,1908,National Register Application,Jul-85,,3999028e-40ef-4440-8c4d-d44018d79f1a,-9763521.248,5149798.2069000015,,,,
63458,211028,Building at 2434 N. Kedzie Blvd., ,2434 N. Kedzie Blvd.,"Kedzie, N",Cook,"Ahlschlager, John", ,1908,1908,National Register Application,Jul-85,,f852f308-789a-43c8-98a6-c15739b6fa3d,-9763522.096,5149775.955,,,,
63459,211029,Building at 2430 N. Kedzie Blvd., ,2430 N. Kedzie Blvd.,"Kedzie, N",Cook,"Norman, Andrew E.", ,1908,1908,National Register Application,Jul-85,,4c24f4a1-1e4f-410e-9bb5-4d114a88ef79,-9763522.676,5149767.305699994,,,,
63460,211030,Building at 2424 N. Kedzie Blvd., ,2424 N. Kedzie Blvd.,"Kedzie, N",Cook,Worthmann & Steinbach, ,1904,1904,National Register Application,Jul-85,,aab3b25a-1030-4180-84b6-3ed530a2c6da,-9763523.348,5149754.121299995,,,,
63461,211031,Building at 2410 N. Kedzie Blvd., ,2410 N. Kedzie Blvd.,"Kedzie, N",Cook, , ,1897,1897,National Register Application,Jul-85,,8f4f3683-9d42-4359-9334-9484fe610329,-9763524.776,5149723.220199999,,,,
63462,211033,Building at 2345 N. Kedzie Blvd., ,2345 N. Kedzie Blvd.,"Kedzie, N",Cook,"Sorenson, Charles F.", ,1911,1911,National Register Application,Jul-85,,d7b2132b-b5ee-49b0-8a36-cec0d6a6e3b3,-9763521.379,5149582.524599996,,,,
63463,211034,Building at 2334 N. Kedzie Blvd., ,2334 N. Kedzie Blvd.,"Kedzie, N",Cook, , ,1903,1903,National Register Application,Jul-85,,dcd71d91-9a07-4f47-bfb5-c8ad95fb7ad5,-9763518.59,5149473.597400001,,,,
63464,211035,Building at 2330 N. Kedzie Bvld., ,2330 N. Kedzie Blvd.,"Kedzie, N",Cook,Kley & Schaub, ,1903,1903,National Register Application,Jul-85,,da61d7e3-553f-4d0b-8192-1f0d2e259366,-9763519.484,5149469.902299996,,,,
63465,211036,Building at 2324 N. Kedzie Blvd., ,2324 N. Kedzie Blvd,"Kedzie, N",Cook, , ,1901,1901,National Register Application,Jul-85,,3b65a4d5-ec17-4dfa-bd75-2f098b0c7a47,-9763520.42,5149464.147299997,,,,
63466,211037,Building at 2320 N. Kedzie Blvd., ,2320 N. Kedzie Blvd.,"Kedzie, N",Cook,"Worthmann, Henry", ,1903,1903,National Register Application,Jul-85,,7b6c2591-51b4-4163-8ff5-5006ec64187c,-9763521.305,5149460.865899997,,,,
63467,211039,Building at 2312 N. Kedzie Blvd., ,2312 N. Kedzie Blvd.,"Kedzie, N",Cook,Huehl & Schmid, ,1911,1911,National Register Application,Jul-85,,c0437323-49fd-48d2-a0ef-f7b9fe79e8cc,-9763523.093,5149453.479199999,,,,
63468,211040,Building at 2308 N. Kedzie Blvd., ,2308 N. Kedzie Blvd.,"Kedzie, N",Cook,"Wilson, Horatio R.", ,1906,1906,National Register Application,Jul-85,,fc3a4261-000b-48f2-8200-c4786422b740,-9763523.989,5149449.784100002,,,,
63469,211041,Building at 2302 N. Kedzie Blvd, ,2302 N. Kedzie Blvd.,"Kedzie, N",Cook,"Wilson, Horatio R.", ,1906,1906,National Register Application,Jul-85,,8e347aef-ac88-48a6-a512-78e725543a78,-9763525.334,5149444.037199996,,,,
63470,211042,Building at 2256 N. Kedzie Blvd., ,2256 N. Kedzie Blvd.,"Kedzie, N",Cook,"Borst, George; Hetherington, John", ,1909,1909,National Register Application,Jul-85,,ce9168ac-eec3-4e77-a1a2-e1b0b0947a17,-9763516.615,5149365.1,,,,
63471,211044,Building at 2234 N. Kedzie Blvd., ,2234 N. Kedzie Blvd.,"Kedzie, N",Cook,, ,1895,1895,National Register Application,Jul-85,,43c0e502-e828-444b-b654-647106639b5d,-9763520.496,5149293.008100001,,,,
63472,211045,Building at 2228 N. Kedzie Blvd., ,2228 N. Kedzie Blvd.,"Kedzie, N",Cook, , ,1895,1895,National Register Application,Jul-85,,922d5e9c-97ca-4c53-bdb0-f689d764a7e7,-9763523.036,5149268.316,,,,
63473,211046,Building at 2224 N. Kedzie Blvd., ,2224 N. Kedzie Blvd.,"Kedzie, N",Cook,"Rohm, Jean B., & Sons", ,1915,1915,National Register Application,Jul-85,,c24b027b-9d04-439d-b7a3-4454a39bd708,-9763524.181,5149251.842799999,,,,
63474,211048,Building at 3118 W. Palmer Sq., ,3118 W. Palmer Sq.,"Palmer Square, W",Cook, , ,1901,1901,National Register Application,Jul-85,,ec82fe1e-557a-4686-a9e5-8f423a0bc2d0,-9763512.386,5149099.4405999975,,,,
63475,211049,Building at 3111 W. Palmer Sq., ,3111 W. Palmer Sq.,"Palmer Square, W",Cook,Rogers & Woodyatt, ,1910,1910,National Register Application,Jul-85,,7bb902d0-2b41-4816-bb8d-875ecb21664f,-9763338.603,5149099.296099996,,,,
63476,211050,Building at 3080 W. Palmer Sq., ,3080 W. Palmer Sq.,"Palmer Square, W",Cook,"Reynerston, Theis J.", ,1907,1907,National Register Application,Jul-85,,4eea51db-a5ed-4cbf-a9d8-3dff03c42fea,-9763313.542,5149099.211,,,,
63477,211051,Building at 3071 W. Palmer Sq., ,3071W. Palmer Sq.,"Palmer Square, W",Cook,"Hansen, Paul", ,1908,1908,National Register Application,Jul-85,,b7b8b5ff-ae52-4e78-b737-06bed1a20565,-9763234.248,5149099.289300003,,,,
63478,211052,Building at 3065 W. Palmer Sq., ,3065 W. Palmer Sq.,"Palmer Square, W",Cook,"Hansen, Paul", ,1908,1908,National Register Application,Jul-85,,5a0a0d6b-8377-49e6-aef5-6c3f26c29f7d,-9763217.401,5149099.367299994,,,,
63479,211053,Building at 3059 W. Palmer Sq., ,3059 W. Palmer Sq.,"Palmer Square, W",Cook,"Sorenson, Charles F.", ,1910,1910,National Register Application,Jul-85,,d8007fd6-aed7-42fe-b6d8-dbe7089af76c,-9763200.144,5149099.4372000005,,,,
63480,211055,Building at 3048 W. Palmer Sq., ,3048 W. Palmer Sq.,"Palmer Square, W",Cook,"Harlow, W., Jr.", ,1911,1911,National Register Application,Jul-85,,d23ed2b1-2b31-4172-9fc5-12e29c9650fd,-9763313.542,5149099.211,,,,
63481,211058,Building at 2102 N. Humbolt Blvd., ,2102 N. Humbolt Ave.,"Humbolt, N",Cook, , ,1908,1908,National Register Application,Jul-85,,530423cd-47fd-4fb6-97ba-2d48d855d215,-9763020.06,5148981.223200002,,,,
63482,211059,Building at 2040 N. Humbolt Blvd., ,2040 N. Humbolt Blvd.,"Humbolt, N",Cook,"Reynertson, Theis J.", ,1915,1915,National Register Application,Jul-85,,a9c424d5-2819-4fad-8b84-55c6947fabae,-9763010.731,5148766.606399998,,,,
63483,211063,Building at 1916 N. Humbolt Blvd., ,1916 N. Humbolt Blvd.,"Humbolt, N",Cook, , ,1890,1890,National Register Application,,,520eaf5f-2db5-442b-86fd-667bff76e29f,-9763013.091,5148396.769299998,,,,
63484,211064,Building at 1652 N. Humbolt Blvd., ,1652 N. Humbolt Blvd.,"Humbolt, N",Cook, , ,1895,1895,National Register Application,Jul-85,,c72c7309-1556-4e1c-92a7-a0a7f50ad69b,-9762998.094,5147677.771899999,,,,
63485,211066,Building at 1634 N. Humbolt Blvd., ,1634 N. Humbotl Blvd.,"Humbolt, N",Cook,, ,1888,1888,National Register Application,Jul-85,,9ff61b74-809a-433f-a5bd-ab90b8895228,-9762995.809,5147627.01,,,,
63486,211067,Building at 1633 N. Humbolt Blvd., ,1633 N. Humbolt Blvd.,"Humbolt, N",Cook, , ,1888,1888,National Register Application,Jul-85,,7b4c6207-45fc-4cf5-ada6-2c18215d3370,-9762902.658,5147642.889500001,,,,
63488,211083,Roberto's, ,156 North State Street,"State, N",Cook,, ,1872,1872,National Register Application,1998,,5f1dbdd2-be08-4f86-b23f-66a4aaa83a10,-9754708.485,5143728.652699999,,,,
63490,211088,Boston Store,State-Madison Building,2-16 North State Street/2-38 West Madison Street.1-17 North Dearborn Street,"State, N",Cook,Holabird & Roche, ,1905,1917,National Register Application,1998,,fbb74c86-236c-4d1b-a2d7-2ea79662471d,-9754875.331,5143982.702100004,,,,
63492,211091,Kresge Building, ,26-28 South State Street,"State, S",Cook,"Holmes, Harold", ,1925,1925,National Register Application,1998,,17f53799-601a-4d08-a68e-5f1b52fdefbe,-9754590.412,5137822.777799999,,,,
63493,211092,McCrory Store,Rainbow Kids,32-34 South State Street,"State, S",Cook,Leichenko & Esser, ,1928,1929,National Register Application,1998,,9b1d01f0-90e4-4531-9d7c-8df5456f9995,-9754558.59,5136415.062,,,,
63494,211107,Consumer's Building,1 North Quincy Court Building,220 South State Street,"State, S",Cook,Mundie & Jensen, ,1913,1913,National Register Application,1998,,1d638bf8-caa7-4041-aa19-c74913ff5a48,-9754716.784,5143964.587,,,,
63495,211108,Benson & Rixon Building,McDonald's,230 South State Street,"State, S",Cook,"Alschuler, Alfred S.", ,1937,1937,Chicago Historic Resources Survey,1983-1994,,08505993-e1d7-4c3a-addf-9c902381fa90,-9754680.697,5142841.955200003,,,,
63496,211124,Porter Building,Eddie Bauer,125 N. Wabash Ave,"Wabash, N",Cook,Otis & Clark, ,1916,1916,Chicago Historic Resources Survey,1983-1994,,0a380fa0-4c66-47ca-a623-af1395ff1f28,-9754500.653,5143091.693699997,,,,
63497,211127,Marshall Field & Company Men's Store,Washington & Wabash Building,26-36 N. Wabash Ave/25-35 E. Washington Ave,"Wabash, N",Cook,"Burnham, D. H., & Co.; Graham, Burnham, D. H. & Co.", ,1911,1911,National Register Application,1998,,0c386ef3-6414-4a19-ad4c-258023c63046,-9761876.895,5143458.471199996,,,,
63498,211129,Shops Building,Wabash Jewelers Mall,17-25 N. Wabash Avenue,"Wabash, N",Cook,"Rothbath, P.", ,1875,1875,National Register Application,1998,,410d17b0-87b2-43d1-ac2f-17b8ed2dd64f,-9754434.629,5139831.620499999,,,,
63499,211130,"Commonwealth Edison Co., Garland Court Substation",New York Jewelers,11-15 N. Wabash Avenue,"Wabash, N",Cook,Holabird & Root, ,1931,1931,National Register Application,1998,,5f5526f0-4cca-4b0d-9496-5a3b0729ad8d,-9754465.152,5141362.577499999,,,,
63500,211131,Von Lengerke & Antione Building,"Cohen, Jacob M., Building",7-9 N. Wabash Avenue,"Wabash, N",Cook,"Mundie, Jensen, Bourke & Havens", ,1941,1941,National Register Application,1998,,ac557cba-a24d-4292-95ca-d24ddddfdd1d,-9754511.001,5143467.376699999,,,,
63501,211132,Kesner Building, ,1-7 N. Wabash Ave/50-66 East Madison Street,"Wabash, N",Cook,"Jenney, Mundie & Jensen", ,1910,1910,National Register Application,1998,,6b28d3e7-a9ea-4d04-9664-f7b4338bcf3f,-9754759.451,5143326.201199999,,,,
63502,211133,Mandel Brothers Department Store Annex,T. J. Maxx; Filene's Basement,2-14 N. Wabash Avenue/20-34 E. Madison Street,"Wabash, N",Cook,Holabird & Roche, ,1900,1900,National Register Application,1998,,6c0b3e6d-64a2-4107-be7d-2ca63ed4d055,-9755380.095,5143316.344699999,,,,
